Date,SYMBOL,CLOSE,ML_Prob,Signal,Reason
2025-04-30,DYNO,210.2,0.49985488478702333,HOLD,
2025-05-02,DYNO,214.97,0.40602686468583526,HOLD,
2025-05-05,DYNO,216.43,0.4637005394009141,HOLD,
2025-05-06,DYNO,216.47,0.4689680415264014,HOLD,
2025-05-07,DYNO,205.0,0.4988225000813854,HOLD,
2025-05-09,DYNO,194.34,0.6116899620283281,HOLD,
2025-05-12,DYNO,213.77,0.471264724547878,HOLD,
2025-05-13,DYNO,217.41,0.48990441061820283,HOLD,
2025-05-14,DYNO,225.73,0.5142113197408594,HOLD,
2025-05-15,DYNO,225.2,0.5055883450898873,HOLD,
2025-05-16,DYNO,224.32,0.4445819380932586,HOLD,
2025-05-19,DYNO,221.74,0.45885770734220577,HOLD,
2025-05-20,DYNO,224.95,0.5033368567112145,HOLD,
2025-05-21,DYNO,224.99,0.45908968145738166,HOLD,
2025-05-22,DYNO,219.85,0.4720527634301922,HOLD,
2025-05-23,DYNO,222.7,0.44359403368392997,HOLD,
2025-05-26,DYNO,224.91,0.5062041427975065,HOLD,
2025-05-27,DYNO,230.89,0.5299603524919935,HOLD,
2025-05-30,DYNO,249.62,0.5919150006344666,HOLD,
2025-06-03,DYNO,245.03,0.5825419512222458,HOLD,
2025-06-05,DYNO,266.89,0.6037533173640082,HOLD,
2025-06-10,DYNO,262.05,0.6020068640126508,HOLD,
2025-06-11,DYNO,259.9,0.6072906115326256,HOLD,
2025-06-12,DYNO,256.63,0.5979404951836299,HOLD,
2025-06-16,DYNO,252.54,0.5630306287832421,HOLD,
2025-06-17,DYNO,254.08,0.5054493764837436,HOLD,
2025-06-18,DYNO,253.13,0.5786424856803882,HOLD,
2025-06-19,DYNO,255.93,0.5475848331023746,HOLD,
2025-06-20,DYNO,252.2,0.4482207138980775,HOLD,
2025-06-24,DYNO,259.23,0.43684769939072204,HOLD,
2025-06-25,DYNO,259.51,0.484061108401903,HOLD,
2025-06-26,DYNO,268.14,0.49354992744097564,HOLD,
2025-06-30,DYNO,283.19,0.44279437235415964,HOLD,
2025-07-01,DYNO,288.24,0.4708708849325067,HOLD,
2025-07-02,DYNO,283.63,0.5071930213990045,HOLD,
2025-07-03,DYNO,281.81,0.5061883019589585,HOLD,
2025-07-04,DYNO,283.85,0.5217295086427981,HOLD,
2025-07-07,DYNO,280.62,0.5564807938400315,HOLD,
2025-07-08,DYNO,280.75,0.5456776384834073,HOLD,
2025-07-10,DYNO,280.47,0.5212713458334949,HOLD,
2025-07-11,DYNO,276.44,0.5369643047263986,HOLD,
2025-07-14,DYNO,279.19,0.5526439332074009,HOLD,
2025-07-15,DYNO,279.16,0.566706336484733,HOLD,
2025-07-16,DYNO,276.46,0.48955415269770336,HOLD,
2025-07-17,DYNO,281.13,0.5068399982167029,HOLD,
2025-07-18,DYNO,271.49,0.5263226215944353,HOLD,
2025-07-21,DYNO,272.71,0.4895307228364282,HOLD,
2025-07-23,DYNO,272.46,0.4413699912918118,HOLD,
2025-07-24,DYNO,280.94,0.562467535741283,HOLD,
2025-07-25,DYNO,292.47,0.5655318371855332,HOLD,
2025-07-29,DYNO,280.56,0.5119980404564867,HOLD,
2025-07-30,DYNO,279.96,0.5212031306771934,HOLD,
2025-08-01,DYNO,282.17,0.4624747656028719,HOLD,
2025-08-06,DYNO,292.81,0.5052517624738573,HOLD,
2025-08-07,DYNO,293.69,0.41013138570018237,HOLD,
2025-08-08,DYNO,288.99,0.4748612067079261,HOLD,
2025-08-11,DYNO,288.91,0.4870287320107591,HOLD,
2025-08-12,DYNO,284.04,0.48804750144493436,HOLD,
2025-08-13,DYNO,284.04,0.46511061010417115,HOLD,
2025-08-15,DYNO,285.0,0.4870287989750119,HOLD,
2025-08-18,DYNO,286.98,0.5067054739618394,HOLD,
2025-08-19,DYNO,290.8,0.5335829837895687,HOLD,
2025-08-20,DYNO,293.57,0.5285659659880821,HOLD,
2025-08-22,DYNO,294.87,0.5797379169069686,HOLD,
2025-08-27,DYNO,285.03,0.5006995653585438,HOLD,
2025-08-29,DYNO,284.82,0.5004301875342477,HOLD,
2025-09-02,DYNO,288.26,0.5011937577820234,HOLD,
2025-09-04,DYNO,320.62,0.5747573725666244,HOLD,
2025-09-05,DYNO,315.94,0.6009645304212219,HOLD,
2025-09-08,DYNO,324.78,0.582258647211148,HOLD,
2025-09-09,DYNO,324.96,0.5894243674639542,HOLD,
2025-09-10,DYNO,323.46,0.5920393000715207,HOLD,
2025-09-11,DYNO,330.43,0.5927120958751879,HOLD,
2025-09-12,DYNO,325.54,0.564558258000733,HOLD,
2025-09-15,DYNO,314.95,0.5597498212361215,HOLD,
2025-09-16,DYNO,324.23,0.5635273896280634,HOLD,
2025-09-17,DYNO,325.01,0.5667242014362776,HOLD,
2025-09-18,DYNO,325.16,0.5544963783732059,HOLD,
2025-09-19,DYNO,328.95,0.5435699637644886,HOLD,
2025-09-22,DYNO,321.24,0.5170458829500546,HOLD,
2025-09-23,DYNO,332.83,0.5344977893370162,HOLD,
2025-09-24,DYNO,333.73,0.5574969836627126,HOLD,
2025-09-25,DYNO,342.86,0.577022950005881,HOLD,
2025-09-26,DYNO,344.89,0.563635924737876,HOLD,
2025-09-29,DYNO,343.74,0.5419897371092249,HOLD,
2025-09-30,DYNO,338.93,0.5142698781073274,HOLD,
2025-10-01,DYNO,337.52,0.4510788063833064,HOLD,
2025-10-02,DYNO,337.16,0.47527723532658256,HOLD,
2025-10-03,DYNO,337.69,0.5401359368054345,HOLD,
2025-10-06,DYNO,335.59,0.5411454101122206,HOLD,
2025-10-07,DYNO,338.88,0.529277077766986,HOLD,
2025-10-08,DYNO,339.88,0.5270311241003186,HOLD,
2025-10-09,DYNO,322.97,0.6018289079938971,HOLD,
2025-10-10,DYNO,314.05,0.6180763853409765,HOLD,
2025-10-13,DYNO,302.94,0.5307985298130911,HOLD,
2025-10-14,DYNO,314.05,0.5517998155461177,HOLD,
2025-10-15,DYNO,314.25,0.5605192096963872,HOLD,
2025-10-16,DYNO,314.91,0.5415738406542353,HOLD,
2025-10-17,DYNO,310.25,0.5015311222791377,HOLD,
2025-10-20,DYNO,307.28,0.5041951313321383,HOLD,
2025-10-21,DYNO,300.24,0.5587404815924945,HOLD,
2025-10-22,DYNO,293.4,0.5953609938739276,HOLD,
2025-10-23,DYNO,288.64,0.6146853489894885,HOLD,
2025-10-24,DYNO,280.03,0.6987218891332201,HOLD,
2025-10-28,DYNO,269.73,0.7435762102350669,HOLD,
2025-10-29,DYNO,269.45,0.7425830462655731,HOLD,
2025-10-31,DYNO,267.41,0.7571103889144657,HOLD,
2025-11-03,DYNO,269.29,0.7356479252614794,HOLD,
2025-11-04,DYNO,268.93,0.670559600429022,HOLD,
2025-11-05,DYNO,271.74,0.6737654323023009,HOLD,
2025-11-06,DYNO,272.16,0.6337670851034547,HOLD,
2025-11-07,DYNO,275.54,0.6511416319997114,HOLD,
2025-11-10,DYNO,278.36,0.5935940278690229,HOLD,
2025-11-11,DYNO,270.5,0.6433261986083626,HOLD,
2025-11-12,DYNO,274.58,0.5689968932845331,HOLD,
2025-11-13,DYNO,272.19,0.6283221615005238,HOLD,
2025-11-14,DYNO,275.0,0.5369336792881547,HOLD,
2025-11-17,DYNO,271.55,0.5792649834048843,HOLD,
2025-11-18,DYNO,271.25,0.5257817530076223,HOLD,
2025-11-19,DYNO,273.97,0.4741405598138003,HOLD,
2025-11-21,DYNO,275.08,0.5042926569480306,HOLD,
2025-11-24,DYNO,274.25,0.5112335949157596,HOLD,
2025-11-25,DYNO,274.0,0.34230841245884575,HOLD,
2025-11-26,DYNO,270.75,0.509986291384658,HOLD,
2025-11-27,DYNO,273.81,0.4184364215788115,HOLD,
2025-11-28,DYNO,283.21,0.5385477320028927,HOLD,
2025-12-01,DYNO,284.56,0.5761513671784249,HOLD,
2025-12-03,DYNO,283.94,0.604333142501408,HOLD,
2025-12-04,DYNO,280.38,0.39653659683391296,HOLD,
2025-12-05,DYNO,286.73,0.5924719908366961,HOLD,
2025-12-08,DYNO,281.77,0.5194242497691857,HOLD,
2025-12-09,DYNO,285.76,0.5862584517326432,HOLD,
2025-12-10,DYNO,289.07,0.5512132426449028,HOLD,
2025-12-11,DYNO,289.16,0.58586843607482,HOLD,
2025-12-17,DYNO,293.86,0.5346800645304428,HOLD,
2025-12-19,DYNO,287.79,0.5522308334773561,HOLD,
2025-12-22,DYNO,289.54,0.5550173201307941,HOLD,
2025-12-23,DYNO,287.01,0.4952937842662232,HOLD,
2025-12-24,DYNO,285.07,0.5114720785673554,HOLD,
2025-12-26,DYNO,282.62,0.5106761986762801,HOLD,
2025-12-29,DYNO,281.18,0.5434343960931985,HOLD,
2025-12-30,DYNO,287.48,0.5437965317821871,HOLD,
2025-12-31,DYNO,292.36,0.5603082326470233,HOLD,
2026-01-01,DYNO,292.29,0.5356064003976427,HOLD,
2026-01-02,DYNO,299.56,0.5583673749678976,HOLD,
2026-01-05,DYNO,304.16,0.5550469484488426,HOLD,
2026-01-06,DYNO,305.3,0.5582878711036644,HOLD,
2026-01-07,DYNO,302.34,0.5508012386907939,HOLD,
2026-01-08,DYNO,298.32,0.5649763633546255,HOLD,
2026-01-09,DYNO,296.1,0.5633666587647714,HOLD,
2026-01-12,DYNO,296.45,0.5371234209020953,HOLD,
2026-01-13,DYNO,293.53,0.574954060120694,HOLD,
2026-01-14,DYNO,289.93,0.47480909853456166,HOLD,
2026-01-15,DYNO,288.99,0.4660509890237245,HOLD,
2026-01-16,DYNO,288.16,0.5064499370411305,HOLD,
2026-01-19,DYNO,290.49,0.43471770235499985,HOLD,
2026-01-20,DYNO,292.72,0.484661689563037,HOLD,
2026-01-21,DYNO,300.02,0.5318596497529193,HOLD,
2026-01-22,DYNO,296.81,0.5264363325807548,HOLD,
2026-01-23,DYNO,293.63,0.49875010653890994,HOLD,
2026-01-27,DYNO,293.0,0.48327081595856175,HOLD,
2026-01-28,DYNO,289.05,0.46818035949032055,HOLD,
2026-01-29,DYNO,285.59,0.450772513480183,HOLD,
2026-01-30,DYNO,291.99,0.41352743918583684,HOLD,
2026-02-02,DYNO,290.78,0.4106696422983129,HOLD,
2026-02-03,DYNO,293.36,0.42494231204671573,HOLD,
2026-02-04,DYNO,296.14,0.37179697855612104,HOLD,
2026-02-06,DYNO,293.89,0.35824915912661853,HOLD,
2026-02-09,DYNO,290.67,0.4388282054695598,HOLD,
2026-02-10,DYNO,286.09,0.46712959982839497,HOLD,
2026-02-11,DYNO,293.94,0.45321640261448565,HOLD,
2026-02-12,DYNO,290.1,0.4666898492120631,HOLD,
2026-02-13,DYNO,285.48,0.45784096470215646,HOLD,
2026-02-16,DYNO,285.04,0.39310615701816454,HOLD,
2026-02-17,DYNO,285.04,0.39650114550341864,HOLD,
2026-02-18,DYNO,289.0,0.37065539834173356,HOLD,
2026-02-19,DYNO,285.59,0.4598885670524099,HOLD,
2026-02-23,DYNO,283.0,0.3787489245878442,HOLD,
2026-02-24,DYNO,275.59,0.4212609300855902,HOLD,
2026-02-26,DYNO,292.04,0.47790985286916376,HOLD,
2026-03-02,DYNO,269.64,0.6154467470026939,HOLD,
2026-03-04,DYNO,279.46,0.4722690738210911,HOLD,
2026-03-05,DYNO,294.54,0.4982082337214004,HOLD,
2026-03-06,DYNO,286.67,0.4759272150976862,HOLD,
2026-03-09,DYNO,258.79,0.6192896028396297,HOLD,
2026-03-10,DYNO,267.32,0.571437619567884,HOLD,
2026-03-11,DYNO,260.05,0.5838410334789516,HOLD,
2026-03-12,DYNO,260.52,0.5609092070453162,HOLD,
2026-03-13,DYNO,259.96,0.5528968012365634,HOLD,
2025-03-14,ECOP,24.21,0.46845776710564335,HOLD,
2025-03-17,ECOP,24.43,0.487510710796787,HOLD,
2025-03-18,ECOP,24.53,0.45001578533573416,HOLD,
2025-03-19,ECOP,24.21,0.504025208749286,HOLD,
2025-03-20,ECOP,24.46,0.45640324864385684,HOLD,
2025-03-24,ECOP,25.77,0.5052775386665109,HOLD,
2025-03-26,ECOP,26.0,0.5314244495143753,HOLD,
2025-03-27,ECOP,26.62,0.5385390191735034,HOLD,
2025-04-03,ECOP,27.31,0.5501344558878455,HOLD,
2025-04-04,ECOP,28.03,0.544841458856146,HOLD,
2025-04-07,ECOP,28.37,0.5437128001717397,HOLD,
2025-04-08,ECOP,30.24,0.5053654406934233,HOLD,
2025-04-10,ECOP,29.83,0.5286824379682102,HOLD,
2025-04-11,ECOP,29.65,0.47308108379657854,HOLD,
2025-04-14,ECOP,29.19,0.462297996026352,HOLD,
2025-04-15,ECOP,29.6,0.36553199025737393,HOLD,
2025-04-16,ECOP,30.24,0.4701573979500745,HOLD,
2025-04-17,ECOP,29.81,0.441966450760939,HOLD,
2025-04-18,ECOP,32.79,0.5373517418663466,HOLD,
2025-04-21,ECOP,31.17,0.45482132888335247,HOLD,
2025-04-22,ECOP,30.41,0.4804148847622124,HOLD,
2025-04-23,ECOP,29.58,0.5117270833152026,HOLD,
2025-04-24,ECOP,30.1,0.4682803634767423,HOLD,
2025-04-25,ECOP,31.55,0.4266982617239857,HOLD,
2025-04-28,ECOP,34.71,0.542990039128351,HOLD,
2025-04-29,ECOP,34.11,0.46703164898088395,HOLD,
2025-04-30,ECOP,33.21,0.4342708609723965,HOLD,
2025-05-02,ECOP,34.01,0.46688716432698013,HOLD,
2025-05-05,ECOP,34.16,0.4889373964643524,HOLD,
2025-05-06,ECOP,33.66,0.399786472241686,HOLD,
2025-05-07,ECOP,34.05,0.4460094994179107,HOLD,
2025-05-09,ECOP,31.99,0.4878152699589166,HOLD,
2025-05-12,ECOP,35.16,0.5051221429069135,HOLD,
2025-05-13,ECOP,34.3,0.402990230735668,HOLD,
2025-05-14,ECOP,36.0,0.5373622439751375,HOLD,
2025-05-15,ECOP,36.4,0.45455074931606976,HOLD,
2025-05-16,ECOP,36.34,0.5198625016608965,HOLD,
2025-05-19,ECOP,36.17,0.4968555135119979,HOLD,
2025-05-20,ECOP,36.51,0.48579089754962873,HOLD,
2025-05-21,ECOP,40.0,0.52582298972516,HOLD,
2025-05-22,ECOP,44.0,0.5714672511178437,HOLD,
2025-05-23,ECOP,48.4,0.5773667709798699,HOLD,
2025-05-26,ECOP,53.24,0.6946854837836584,HOLD,
2025-05-27,ECOP,58.56,0.6485234475855133,HOLD,
2025-05-30,ECOP,70.86,0.8151170455863789,HOLD,
2025-06-03,ECOP,85.75,0.7924541731151222,HOLD,
2025-06-05,ECOP,89.51,0.7187305778832737,HOLD,
2025-06-10,ECOP,90.72,0.6983487407962409,HOLD,
2025-06-11,ECOP,91.2,0.7394953599081869,HOLD,
2025-06-12,ECOP,85.11,0.7416005302299667,STRONG BUY,LGBM>=0.661 + 3 confirms
2025-06-16,ECOP,80.18,0.3897067775260666,HOLD,
2025-06-17,ECOP,78.51,0.2980854294240292,HOLD,
2025-06-18,ECOP,73.8,0.3873891731186071,HOLD,
2025-06-19,ECOP,67.49,0.42995329570605584,HOLD,
2025-06-20,ECOP,69.16,0.38053064417079807,HOLD,
2025-06-24,ECOP,67.11,0.34679019502298075,HOLD,
2025-06-25,ECOP,66.84,0.3714492676368428,HOLD,
2025-06-26,ECOP,68.22,0.3681545339473778,HOLD,
2025-06-30,ECOP,66.32,0.3476455407488756,HOLD,
2025-07-01,ECOP,64.24,0.34438113555482874,HOLD,
2025-07-02,ECOP,63.91,0.3814983168754604,HOLD,
2025-07-03,ECOP,61.81,0.4846458341980442,HOLD,
2025-07-04,ECOP,64.13,0.45292978926645583,HOLD,
2025-07-07,ECOP,58.7,0.506883616964466,HOLD,
2025-07-08,ECOP,61.74,0.5542253992680348,HOLD,
2025-07-10,ECOP,56.56,0.6175285672000094,BUY,LGBM>=0.616 + 2 confirms
2025-07-11,ECOP,58.52,0.5562494440597205,HOLD,
2025-07-14,ECOP,57.93,0.5902237429788622,HOLD,
2025-07-15,ECOP,54.0,0.5963110120801809,HOLD,
2025-07-16,ECOP,52.68,0.625078807557469,HOLD,
2025-07-17,ECOP,53.57,0.6624340624975357,HOLD,
2025-07-18,ECOP,53.68,0.6338789911015044,HOLD,
2025-07-21,ECOP,51.65,0.6422222547453992,HOLD,
2025-07-23,ECOP,53.14,0.6171564928458942,HOLD,
2025-07-24,ECOP,52.57,0.6039135357012541,HOLD,
2025-07-25,ECOP,51.26,0.647117818714577,HOLD,
2025-07-29,ECOP,51.59,0.6559116812513431,HOLD,
2025-07-30,ECOP,51.48,0.5980972940191542,HOLD,
2025-08-01,ECOP,52.0,0.576115299507509,HOLD,
2025-08-06,ECOP,51.8,0.597961656082497,HOLD,
2025-08-07,ECOP,50.88,0.5443453340477894,HOLD,
2025-08-08,ECOP,48.37,0.6362975470135139,HOLD,
2025-08-11,ECOP,49.2,0.5568887203931906,HOLD,
2025-08-12,ECOP,48.67,0.5733435774706841,HOLD,
2025-08-13,ECOP,52.51,0.4970290246458261,HOLD,
2025-08-15,ECOP,52.72,0.5639102547835054,HOLD,
2025-08-18,ECOP,53.83,0.5360869241717273,HOLD,
2025-08-19,ECOP,59.21,0.4882749096158387,HOLD,
2025-08-20,ECOP,65.13,0.6127956632628865,HOLD,
2025-08-22,ECOP,61.34,0.5754561884373843,HOLD,
2025-08-27,ECOP,72.14,0.575091176998146,HOLD,
2025-08-29,ECOP,71.62,0.5811927885079802,HOLD,
2025-09-02,ECOP,68.2,0.5875289925482218,HOLD,
2025-09-04,ECOP,63.39,0.5482078664033064,HOLD,
2025-09-05,ECOP,64.66,0.5783448303154216,HOLD,
2025-09-08,ECOP,65.08,0.5927498931411589,HOLD,
2025-09-09,ECOP,62.99,0.5565785715701873,HOLD,
2025-09-10,ECOP,61.9,0.5717546479410434,HOLD,
2025-09-11,ECOP,66.47,0.5540247506370042,HOLD,
2025-09-12,ECOP,67.3,0.5542207159610409,HOLD,
2025-09-15,ECOP,66.91,0.5549126334389157,HOLD,
2025-09-16,ECOP,66.2,0.5539692198773672,HOLD,
2025-09-17,ECOP,65.79,0.5754803236523954,HOLD,
2025-09-18,ECOP,66.01,0.5145122661973529,HOLD,
2025-09-19,ECOP,63.46,0.5040028739813848,HOLD,
2025-09-22,ECOP,63.05,0.46353167695036784,HOLD,
2025-09-23,ECOP,64.15,0.4357971361003008,HOLD,
2025-09-24,ECOP,63.84,0.4382620951474052,HOLD,
2025-09-25,ECOP,63.52,0.4444193265139631,HOLD,
2025-09-26,ECOP,63.53,0.44368688417931046,HOLD,
2025-09-29,ECOP,69.88,0.5243790484733778,HOLD,
2025-09-30,ECOP,64.89,0.4866897893740964,HOLD,
2025-10-01,ECOP,69.31,0.5439923761202461,HOLD,
2025-10-02,ECOP,67.62,0.5218165990777571,HOLD,
2025-10-03,ECOP,67.04,0.47171696037616967,HOLD,
2025-10-06,ECOP,65.77,0.4685326619914961,HOLD,
2025-10-07,ECOP,64.76,0.44945186435690077,HOLD,
2025-10-08,ECOP,64.67,0.44415739461595666,HOLD,
2025-10-09,ECOP,64.0,0.44788119743471305,HOLD,
2025-10-10,ECOP,62.47,0.47549262677566717,HOLD,
2025-10-13,ECOP,59.31,0.5413270159086008,HOLD,
2025-10-14,ECOP,61.04,0.48519158156401426,HOLD,
2025-10-15,ECOP,62.46,0.4929055191778376,HOLD,
2025-10-16,ECOP,61.3,0.47201869257881507,HOLD,
2025-10-17,ECOP,65.18,0.47676828131497145,HOLD,
2025-10-20,ECOP,67.96,0.481273044314317,HOLD,
2025-10-21,ECOP,67.19,0.5003250765925825,HOLD,
2025-10-22,ECOP,66.02,0.46196841640913044,HOLD,
2025-10-23,ECOP,61.32,0.4784786009433783,HOLD,
2025-10-24,ECOP,61.17,0.44751940311735133,HOLD,
2025-10-28,ECOP,55.44,0.7166545796664944,HOLD,
2025-10-29,ECOP,54.76,0.7065029703542274,HOLD,
2025-10-31,ECOP,58.46,0.578315434366335,HOLD,
2025-11-03,ECOP,58.15,0.5767159650439837,HOLD,
2025-11-04,ECOP,55.34,0.674825023012803,HOLD,
2025-11-05,ECOP,54.94,0.6613877941986243,HOLD,
2025-11-06,ECOP,53.12,0.6923804742676198,HOLD,
2025-11-07,ECOP,54.23,0.6340453969948807,HOLD,
2025-11-10,ECOP,57.25,0.5716676660110039,HOLD,
2025-11-11,ECOP,54.34,0.6159617990209296,HOLD,
2025-11-12,ECOP,55.15,0.5860996105197835,HOLD,
2025-11-13,ECOP,60.11,0.540935919000016,HOLD,
2025-11-14,ECOP,61.22,0.5127626484012214,HOLD,
2025-11-17,ECOP,59.17,0.5124602615658685,HOLD,
2025-11-18,ECOP,58.26,0.5321360990306574,HOLD,
2025-11-19,ECOP,57.98,0.5733395456459591,HOLD,
2025-11-21,ECOP,57.39,0.5670055039293516,HOLD,
2025-11-24,ECOP,57.6,0.5267029730253037,HOLD,
2025-11-25,ECOP,57.52,0.5495312411648918,HOLD,
2025-11-26,ECOP,57.05,0.5484026953645774,HOLD,
2025-11-27,ECOP,57.87,0.5295254033513541,HOLD,
2025-11-28,ECOP,61.05,0.5261132030602034,HOLD,
2025-12-01,ECOP,60.41,0.5057534724417442,HOLD,
2025-12-03,ECOP,57.93,0.5514469887879861,HOLD,
2025-12-04,ECOP,57.53,0.545552354953147,HOLD,
2025-12-05,ECOP,57.97,0.5150657532694046,HOLD,
2025-12-08,ECOP,57.48,0.5625595766695006,HOLD,
2025-12-09,ECOP,57.69,0.5940784923074258,HOLD,
2025-12-10,ECOP,58.52,0.5737025656216445,HOLD,
2025-12-11,ECOP,57.69,0.5672333692821684,HOLD,
2025-12-17,ECOP,58.22,0.5816227187221034,HOLD,
2025-12-19,ECOP,57.53,0.5617013469325872,HOLD,
2025-12-22,ECOP,57.16,0.5763666697489562,HOLD,
2025-12-23,ECOP,57.97,0.5471249704061045,HOLD,
2025-12-24,ECOP,57.64,0.5299908165877517,HOLD,
2025-12-26,ECOP,56.96,0.5978345647997814,HOLD,
2025-12-29,ECOP,55.34,0.6201631366058764,HOLD,
2025-12-30,ECOP,55.44,0.598588835181532,HOLD,
2025-12-31,ECOP,55.33,0.5772256504706148,HOLD,
2026-01-01,ECOP,55.73,0.5798890149130025,HOLD,
2026-01-02,ECOP,55.82,0.5725657988362458,HOLD,
2026-01-05,ECOP,58.35,0.5852250400632327,HOLD,
2026-01-06,ECOP,58.23,0.593255601826886,HOLD,
2026-01-07,ECOP,59.3,0.5790636402393714,HOLD,
2026-01-08,ECOP,59.53,0.5783611992550042,HOLD,
2026-01-09,ECOP,60.84,0.5537109857888306,HOLD,
2026-01-12,ECOP,66.92,0.5457964060209539,HOLD,
2026-01-13,ECOP,63.73,0.5155185106350562,HOLD,
2026-01-14,ECOP,61.1,0.5431419925938203,HOLD,
2026-01-15,ECOP,59.48,0.5545214391030899,HOLD,
2026-01-16,ECOP,59.98,0.5527851628064958,HOLD,
2026-01-19,ECOP,60.06,0.541235733237803,HOLD,
2026-01-20,ECOP,59.62,0.5251231454293661,HOLD,
2026-01-21,ECOP,58.27,0.5188703580928171,HOLD,
2026-01-22,ECOP,58.32,0.4941751291650139,HOLD,
2026-01-23,ECOP,57.03,0.5475925773592308,HOLD,
2026-01-27,ECOP,56.12,0.5416304023273854,HOLD,
2026-01-28,ECOP,55.51,0.531793350496578,HOLD,
2026-01-29,ECOP,54.0,0.6120996670977181,HOLD,
2026-01-30,ECOP,54.9,0.5980567194452903,HOLD,
2026-02-02,ECOP,55.77,0.5448444588028466,HOLD,
2026-02-03,ECOP,56.56,0.4981182857647039,HOLD,
2026-02-04,ECOP,56.87,0.49616706208020306,HOLD,
2026-02-06,ECOP,55.7,0.5242483026227424,HOLD,
2026-02-09,ECOP,55.5,0.5050616879678549,HOLD,
2026-02-10,ECOP,54.99,0.532314827790355,HOLD,
2026-02-11,ECOP,55.87,0.4873958731146492,HOLD,
2026-02-12,ECOP,54.79,0.5053592955235905,HOLD,
2026-02-13,ECOP,53.97,0.4937177996216776,HOLD,
2026-02-16,ECOP,48.57,0.5746776617779796,HOLD,
2026-02-17,ECOP,44.35,0.6511264414329409,HOLD,
2026-02-18,ECOP,45.42,0.5998387337074641,HOLD,
2026-02-19,ECOP,46.33,0.615768992282588,HOLD,
2026-02-23,ECOP,47.04,0.6083801373717501,HOLD,
2026-02-24,ECOP,47.29,0.5925042715254798,HOLD,
2026-02-26,ECOP,46.54,0.5957984887837396,HOLD,
2026-03-02,ECOP,40.75,0.6051448985730323,HOLD,
2026-03-04,ECOP,40.45,0.5850868201705705,HOLD,
2026-03-05,ECOP,44.09,0.5815037234186028,HOLD,
2026-03-06,ECOP,42.39,0.5981786924107587,HOLD,
2026-03-09,ECOP,38.15,0.6077605155488962,HOLD,
2026-03-10,ECOP,38.34,0.6193766782880997,HOLD,
2026-03-11,ECOP,39.45,0.6147958200281978,HOLD,
2026-03-12,ECOP,38.5,0.5569305259245259,HOLD,
2026-03-13,ECOP,39.16,0.5864559649398817,HOLD,
2025-03-14,EFERT,219.15,0.4922492988385602,HOLD,
2025-03-17,EFERT,215.09,0.5090467932346866,HOLD,
2025-03-18,EFERT,214.91,0.5471008546070749,HOLD,
2025-03-19,EFERT,214.08,0.56546786575935,HOLD,
2025-03-20,EFERT,213.86,0.5781498022392234,HOLD,
2025-03-24,EFERT,207.34,0.5423109034242662,HOLD,
2025-03-26,EFERT,207.4,0.5289960723390651,HOLD,
2025-03-27,EFERT,207.58,0.4776775918928605,HOLD,
2025-04-03,EFERT,209.67,0.5086419896825524,HOLD,
2025-04-04,EFERT,208.18,0.4943488553433058,HOLD,
2025-04-07,EFERT,201.34,0.5710703192317257,HOLD,
2025-04-08,EFERT,197.37,0.6066908123410326,HOLD,
2025-04-10,EFERT,193.72,0.6441646235448557,HOLD,
2025-04-11,EFERT,184.57,0.33028830022369565,HOLD,
2025-04-14,EFERT,188.86,0.5776596841356073,HOLD,
2025-04-15,EFERT,188.76,0.5774081556509412,HOLD,
2025-04-16,EFERT,191.17,0.5935583834874006,HOLD,
2025-04-17,EFERT,190.0,0.5869263358110909,HOLD,
2025-04-18,EFERT,187.1,0.5679353339558485,HOLD,
2025-04-21,EFERT,183.77,0.4995286574377474,HOLD,
2025-04-22,EFERT,180.27,0.3248789021893114,HOLD,
2025-04-23,EFERT,180.18,0.3351550999967415,HOLD,
2025-04-24,EFERT,176.21,0.3556678269221853,HOLD,
2025-04-25,EFERT,175.75,0.40873015802560236,HOLD,
2025-04-28,EFERT,169.91,0.48539330699416366,HOLD,
2025-04-29,EFERT,170.63,0.47698929087776637,HOLD,
2025-04-30,EFERT,161.67,0.5046820480216496,HOLD,
2025-05-02,EFERT,169.54,0.5214148040560657,HOLD,
2025-05-05,EFERT,170.05,0.46103627841397,HOLD,
2025-05-06,EFERT,166.9,0.451809977038415,HOLD,
2025-05-07,EFERT,161.38,0.48019473414568364,HOLD,
2025-05-09,EFERT,162.64,0.48670552775062786,HOLD,
2025-05-12,EFERT,178.9,0.5274309702301222,HOLD,
2025-05-13,EFERT,179.16,0.5291254124854708,HOLD,
2025-05-14,EFERT,178.03,0.47616421882720933,HOLD,
2025-05-15,EFERT,182.75,0.5668051184599666,HOLD,
2025-05-16,EFERT,181.07,0.48938618240259896,HOLD,
2025-05-19,EFERT,181.58,0.4337266265000605,HOLD,
2025-05-20,EFERT,182.35,0.44054418353304803,HOLD,
2025-05-21,EFERT,181.69,0.47350814854004986,HOLD,
2025-05-22,EFERT,182.14,0.4598572706686053,HOLD,
2025-05-23,EFERT,181.21,0.41402232147702556,HOLD,
2025-05-26,EFERT,182.02,0.42145811668636174,HOLD,
2025-05-27,EFERT,182.54,0.44243510030153516,HOLD,
2025-05-30,EFERT,183.62,0.4761899160510812,HOLD,
2025-06-05,EFERT,187.29,0.5962263890005772,HOLD,
